productkey,customerkey,salesamount,orderdate,duedate,shipdate
480,12904,2.29,09-01-2022,9/13/2022,09-08-2022
225,28548,8.99,09-01-2022,9/13/2022,09-08-2022
568,28548,742.35,09-01-2022,9/13/2022,09-08-2022
583,21193,1700.99,09-01-2022,9/13/2022,09-08-2022
479,21193,8.99,09-01-2022,9/13/2022,09-08-2022
477,21193,4.99,09-01-2022,9/13/2022,09-08-2022
225,21193,8.99,09-01-2022,9/13/2022,09-08-2022
388,26153,1120.49,09-01-2022,9/13/2022,09-08-2022
491,26153,53.99,09-01-2022,9/13/2022,09-08-2022
388,25958,1120.49,09-01-2022,9/13/2022,09-08-2022
606,24247,539.99,09-01-2022,9/13/2022,09-08-2022
584,27598,539.99,09-01-2022,9/13/2022,09-08-2022
477,27598,4.99,09-01-2022,9/13/2022,09-08-2022
479,27598,8.99,09-01-2022,9/13/2022,09-08-2022
480,27598,2.29,09-01-2022,9/13/2022,09-08-2022
471,27692,63.5,09-01-2022,9/13/2022,09-08-2022
604,27692,539.99,09-01-2022,9/13/2022,09-08-2022
355,11038,2319.99,09-01-2022,9/13/2022,09-08-2022
573,26694,2384.07,09-01-2022,9/13/2022,09-08-2022
477,26694,4.99,09-01-2022,9/13/2022,09-08-2022
479,26694,8.99,09-01-2022,9/13/2022,09-08-2022
225,26694,8.99,09-01-2022,9/13/2022,09-08-2022
605,23510,539.99,09-01-2022,9/13/2022,09-08-2022
477,23510,4.99,09-01-2022,9/13/2022,09-08-2022
479,23510,8.99,09-01-2022,9/13/2022,09-08-2022
606,23189,539.99,09-01-2022,9/13/2022,09-08-2022
538,23189,21.49,09-01-2022,9/13/2022,09-08-2022
529,23189,3.99,09-01-2022,9/13/2022,09-08-2022
214,23189,34.99,09-01-2022,9/13/2022,09-08-2022
390,21152,1120.49,09-01-2022,9/13/2022,09-08-2022
477,21152,4.99,09-01-2022,9/13/2022,09-08-2022
479,21152,8.99,09-01-2022,9/13/2022,09-08-2022
581,17678,1700.99,09-01-2022,9/13/2022,09-08-2022
214,17678,34.99,09-01-2022,9/13/2022,09-08-2022
582,18108,1700.99,09-01-2022,9/13/2022,09-08-2022
217,18108,34.99,09-01-2022,9/13/2022,09-08-2022
582,18060,1700.99,09-01-2022,9/13/2022,09-08-2022
575,11237,2384.07,09-01-2022,9/13/2022,09-08-2022
214,11237,34.99,09-01-2022,9/13/2022,09-08-2022
561,15702,2384.07,09-01-2022,9/13/2022,09-08-2022
479,15702,8.99,09-01-2022,9/13/2022,09-08-2022
477,15702,4.99,09-01-2022,9/13/2022,09-08-2022
484,15702,7.95,09-01-2022,9/13/2022,09-08-2022
567,14260,742.35,09-01-2022,9/13/2022,09-08-2022
479,14260,8.99,09-01-2022,9/13/2022,09-08-2022
563,12349,2384.07,09-01-2022,9/13/2022,09-08-2022
225,12349,8.99,09-01-2022,9/13/2022,09-08-2022
357,18140,2319.99,09-02-2022,9/14/2022,09-09-2022
477,18140,4.99,09-02-2022,9/14/2022,09-09-2022
478,18140,9.99,09-02-2022,9/14/2022,09-09-2022
484,18140,7.95,09-02-2022,9/14/2022,09-09-2022
355,16298,2319.99,09-02-2022,9/14/2022,09-09-2022
537,16298,35,09-02-2022,9/14/2022,09-09-2022
222,16298,34.99,09-02-2022,9/14/2022,09-09-2022
225,16298,8.99,09-02-2022,9/14/2022,09-09-2022
477,12022,4.99,09-02-2022,9/14/2022,09-09-2022
479,12022,8.99,09-02-2022,9/14/2022,09-09-2022
214,12022,34.99,09-02-2022,9/14/2022,09-09-2022
234,12022,49.99,09-02-2022,9/14/2022,09-09-2022
231,11852,49.99,09-02-2022,9/14/2022,09-09-2022
536,16634,29.99,09-02-2022,9/14/2022,09-09-2022
528,16634,4.99,09-02-2022,9/14/2022,09-09-2022
537,26769,35,09-02-2022,9/14/2022,09-09-2022
480,26769,2.29,09-02-2022,9/14/2022,09-09-2022
237,17281,49.99,09-02-2022,9/14/2022,09-09-2022
225,17281,8.99,09-02-2022,9/14/2022,09-09-2022
225,18261,8.99,09-02-2022,9/14/2022,09-09-2022
588,16318,769.49,09-02-2022,9/14/2022,09-09-2022
528,16318,4.99,09-02-2022,9/14/2022,09-09-2022
536,16318,29.99,09-02-2022,9/14/2022,09-09-2022
217,16318,34.99,09-02-2022,9/14/2022,09-09-2022
361,13847,2294.99,09-02-2022,9/14/2022,09-09-2022
478,13847,9.99,09-02-2022,9/14/2022,09-09-2022
477,13847,4.99,09-02-2022,9/14/2022,09-09-2022
541,27622,28.99,09-02-2022,9/14/2022,09-09-2022
529,24726,3.99,09-02-2022,9/14/2022,09-09-2022
540,24726,32.6,09-02-2022,9/14/2022,09-09-2022
222,24726,34.99,09-02-2022,9/14/2022,09-09-2022
535,12097,24.99,09-02-2022,9/14/2022,09-09-2022
528,12097,4.99,09-02-2022,9/14/2022,09-09-2022
480,12097,2.29,09-02-2022,9/14/2022,09-09-2022
535,26198,24.99,09-02-2022,9/14/2022,09-09-2022
480,26198,2.29,09-02-2022,9/14/2022,09-09-2022
536,11276,29.99,09-02-2022,9/14/2022,09-09-2022
528,11276,4.99,09-02-2022,9/14/2022,09-09-2022
480,11276,2.29,09-02-2022,9/14/2022,09-09-2022
536,15413,29.99,09-02-2022,9/14/2022,09-09-2022
528,15413,4.99,09-02-2022,9/14/2022,09-09-2022
214,15413,34.99,09-02-2022,9/14/2022,09-09-2022
234,15413,49.99,09-02-2022,9/14/2022,09-09-2022
478,13303,9.99,09-02-2022,9/14/2022,09-09-2022
478,21292,9.99,09-02-2022,9/14/2022,09-09-2022
477,21292,4.99,09-02-2022,9/14/2022,09-09-2022
477,22340,4.99,09-02-2022,9/14/2022,09-09-2022
478,22340,9.99,09-02-2022,9/14/2022,09-09-2022
474,19636,69.99,09-02-2022,9/14/2022,09-09-2022
472,19636,63.5,09-02-2022,9/14/2022,09-09-2022
477,17265,4.99,09-02-2022,9/14/2022,09-09-2022
477,24322,4.99,09-02-2022,9/14/2022,09-09-2022
473,24322,63.5,09-02-2022,9/14/2022,09-09-2022
477,13206,4.99,09-02-2022,9/14/2022,09-09-2022
480,13206,2.29,09-02-2022,9/14/2022,09-09-2022
528,16369,4.99,09-02-2022,9/14/2022,09-09-2022
485,16369,21.98,09-02-2022,9/14/2022,09-09-2022
528,16501,4.99,09-02-2022,9/14/2022,09-09-2022
528,22730,4.99,09-02-2022,9/14/2022,09-09-2022
485,14841,21.98,09-02-2022,9/14/2022,09-09-2022
472,14841,63.5,09-02-2022,9/14/2022,09-09-2022
528,14691,4.99,09-02-2022,9/14/2022,09-09-2022
222,14691,34.99,09-02-2022,9/14/2022,09-09-2022
234,14691,49.99,09-02-2022,9/14/2022,09-09-2022
540,14182,32.6,09-02-2022,9/14/2022,09-09-2022
536,17822,29.99,09-02-2022,9/14/2022,09-09-2022
538,12304,21.49,09-02-2022,9/14/2022,09-09-2022
529,12304,3.99,09-02-2022,9/14/2022,09-09-2022
222,12304,34.99,09-02-2022,9/14/2022,09-09-2022
530,25652,4.99,09-02-2022,9/14/2022,09-09-2022
222,25652,34.99,09-02-2022,9/14/2022,09-09-2022
530,25535,4.99,09-02-2022,9/14/2022,09-09-2022
214,25535,34.99,09-02-2022,9/14/2022,09-09-2022
530,16932,4.99,09-02-2022,9/14/2022,09-09-2022
480,16932,2.29,09-02-2022,9/14/2022,09-09-2022
537,11648,35,09-02-2022,9/14/2022,09-09-2022
537,13486,35,09-02-2022,9/14/2022,09-09-2022
485,13486,21.98,09-02-2022,9/14/2022,09-09-2022
473,13486,63.5,09-02-2022,9/14/2022,09-09-2022
537,11689,35,09-02-2022,9/14/2022,09-09-2022
537,12091,35,09-02-2022,9/14/2022,09-09-2022
528,12091,4.99,09-02-2022,9/14/2022,09-09-2022
217,12091,34.99,09-02-2022,9/14/2022,09-09-2022
528,14458,4.99,09-02-2022,9/14/2022,09-09-2022
537,14458,35,09-02-2022,9/14/2022,09-09-2022
478,12558,9.99,09-02-2022,9/14/2022,09-09-2022
477,12558,4.99,09-02-2022,9/14/2022,09-09-2022
485,12976,21.98,09-02-2022,9/14/2022,09-09-2022
355,15841,2319.99,09-02-2022,9/14/2022,09-09-2022
480,15841,2.29,09-02-2022,9/14/2022,09-09-2022
361,15897,2294.99,09-02-2022,9/14/2022,09-09-2022
485,15897,21.98,09-02-2022,9/14/2022,09-09-2022
478,15897,9.99,09-02-2022,9/14/2022,09-09-2022
477,15897,4.99,09-02-2022,9/14/2022,09-09-2022
359,15535,2294.99,09-02-2022,9/14/2022,09-09-2022
485,15535,21.98,09-02-2022,9/14/2022,09-09-2022
355,15985,2319.99,09-02-2022,9/14/2022,09-09-2022
485,15985,21.98,09-02-2022,9/14/2022,09-09-2022
487,15985,54.99,09-02-2022,9/14/2022,09-09-2022
572,28531,742.35,09-02-2022,9/14/2022,09-09-2022
225,28531,8.99,09-02-2022,9/14/2022,09-09-2022
567,28684,742.35,09-02-2022,9/14/2022,09-09-2022
217,28684,34.99,09-02-2022,9/14/2022,09-09-2022
560,27120,1214.85,09-02-2022,9/14/2022,09-09-2022
231,27120,49.99,09-02-2022,9/14/2022,09-09-2022
576,16594,2384.07,09-02-2022,9/14/2022,09-09-2022
477,16594,4.99,09-02-2022,9/14/2022,09-09-2022
479,16594,8.99,09-02-2022,9/14/2022,09-09-2022
214,16594,34.99,09-02-2022,9/14/2022,09-09-2022
361,15122,2294.99,09-02-2022,9/14/2022,09-09-2022
485,15122,21.98,09-02-2022,9/14/2022,09-09-2022
225,15122,8.99,09-02-2022,9/14/2022,09-09-2022
386,17913,1120.49,09-02-2022,9/14/2022,09-09-2022
214,17913,34.99,09-02-2022,9/14/2022,09-09-2022
605,27709,539.99,09-02-2022,9/14/2022,09-09-2022
214,27709,34.99,09-02-2022,9/14/2022,09-09-2022
489,27709,53.99,09-02-2022,9/14/2022,09-09-2022
355,14667,2319.99,09-02-2022,9/14/2022,09-09-2022
483,14667,120,09-02-2022,9/14/2022,09-09-2022
380,21408,2443.35,09-02-2022,9/14/2022,09-09-2022
355,14238,2319.99,09-02-2022,9/14/2022,09-09-2022
478,14238,9.99,09-02-2022,9/14/2022,09-09-2022
477,14238,4.99,09-02-2022,9/14/2022,09-09-2022
225,14238,8.99,09-02-2022,9/14/2022,09-09-2022
561,27097,2384.07,09-02-2022,9/14/2022,09-09-2022
225,27097,8.99,09-02-2022,9/14/2022,09-09-2022
573,26638,2384.07,09-02-2022,9/14/2022,09-09-2022
214,26638,34.99,09-02-2022,9/14/2022,09-09-2022
237,26638,49.99,09-02-2022,9/14/2022,09-09-2022
605,23168,539.99,09-02-2022,9/14/2022,09-09-2022
581,17690,1700.99,09-02-2022,9/14/2022,09-09-2022
580,17345,1700.99,09-02-2022,9/14/2022,09-09-2022
539,17345,24.99,09-02-2022,9/14/2022,09-09-2022
529,17345,3.99,09-02-2022,9/14/2022,09-09-2022
217,17345,34.99,09-02-2022,9/14/2022,09-09-2022
580,17870,1700.99,09-02-2022,9/14/2022,09-09-2022
583,18057,1700.99,09-02-2022,9/14/2022,09-09-2022
574,16575,2384.07,09-02-2022,9/14/2022,09-09-2022
214,16575,34.99,09-02-2022,9/14/2022,09-09-2022
231,16575,49.99,09-02-2022,9/14/2022,09-09-2022
561,16207,2384.07,09-02-2022,9/14/2022,09-09-2022
479,16207,8.99,09-02-2022,9/14/2022,09-09-2022
561,11112,2384.07,09-02-2022,9/14/2022,09-09-2022
214,11112,34.99,09-02-2022,9/14/2022,09-09-2022
564,12354,2384.07,09-02-2022,9/14/2022,09-09-2022
489,12354,53.99,09-02-2022,9/14/2022,09-09-2022
357,16204,2319.99,09-03-2022,9/15/2022,09-10-2022
478,16204,9.99,09-03-2022,9/15/2022,09-10-2022
477,16204,4.99,09-03-2022,9/15/2022,09-10-2022
479,11212,8.99,09-03-2022,9/15/2022,09-10-2022
477,11212,4.99,09-03-2022,9/15/2022,09-10-2022
484,11863,7.95,09-03-2022,9/15/2022,09-10-2022
484,28603,7.95,09-03-2022,9/15/2022,09-10-2022
234,11821,49.99,09-03-2022,9/15/2022,09-10-2022
535,13634,24.99,09-03-2022,9/15/2022,09-10-2022
528,13634,4.99,09-03-2022,9/15/2022,09-10-2022
485,13634,21.98,09-03-2022,9/15/2022,09-10-2022
231,13634,49.99,09-03-2022,9/15/2022,09-10-2022
536,15264,29.99,09-03-2022,9/15/2022,09-10-2022
536,16695,29.99,09-03-2022,9/15/2022,09-10-2022
528,16695,4.99,09-03-2022,9/15/2022,09-10-2022
480,16695,2.29,09-03-2022,9/15/2022,09-10-2022
485,22925,21.98,09-03-2022,9/15/2022,09-10-2022
477,22925,4.99,09-03-2022,9/15/2022,09-10-2022
478,22925,9.99,09-03-2022,9/15/2022,09-10-2022
217,22925,34.99,09-03-2022,9/15/2022,09-10-2022
225,22925,8.99,09-03-2022,9/15/2022,09-10-2022
491,22925,53.99,09-03-2022,9/15/2022,09-10-2022
363,18166,2294.99,09-03-2022,9/15/2022,09-10-2022
478,18166,9.99,09-03-2022,9/15/2022,09-10-2022
477,18166,4.99,09-03-2022,9/15/2022,09-10-2022
488,18166,53.99,09-03-2022,9/15/2022,09-10-2022
588,17828,769.49,09-03-2022,9/15/2022,09-10-2022
228,17828,49.99,09-03-2022,9/15/2022,09-10-2022
588,21102,769.49,09-03-2022,9/15/2022,09-10-2022
478,21102,9.99,09-03-2022,9/15/2022,09-10-2022
477,21102,4.99,09-03-2022,9/15/2022,09-10-2022
225,21102,8.99,09-03-2022,9/15/2022,09-10-2022
600,17969,539.99,09-03-2022,9/15/2022,09-10-2022
485,17969,21.98,09-03-2022,9/15/2022,09-10-2022
214,17969,34.99,09-03-2022,9/15/2022,09-10-2022
529,29051,3.99,09-03-2022,9/15/2022,09-10-2022
538,27684,21.49,09-03-2022,9/15/2022,09-10-2022
529,27684,3.99,09-03-2022,9/15/2022,09-10-2022
222,27684,34.99,09-03-2022,9/15/2022,09-10-2022
480,11631,2.29,09-03-2022,9/15/2022,09-10-2022
535,25352,24.99,09-03-2022,9/15/2022,09-10-2022
528,25352,4.99,09-03-2022,9/15/2022,09-10-2022
535,20756,24.99,09-03-2022,9/15/2022,09-10-2022
480,20756,2.29,09-03-2022,9/15/2022,09-10-2022
530,27408,4.99,09-03-2022,9/15/2022,09-10-2022
541,27408,28.99,09-03-2022,9/15/2022,09-10-2022
214,27408,34.99,09-03-2022,9/15/2022,09-10-2022
481,27408,8.99,09-03-2022,9/15/2022,09-10-2022
541,26257,28.99,09-03-2022,9/15/2022,09-10-2022
530,26257,4.99,09-03-2022,9/15/2022,09-10-2022
477,26257,4.99,09-03-2022,9/15/2022,09-10-2022
479,26257,8.99,09-03-2022,9/15/2022,09-10-2022
217,26257,34.99,09-03-2022,9/15/2022,09-10-2022
540,24650,32.6,09-03-2022,9/15/2022,09-10-2022
529,24650,3.99,09-03-2022,9/15/2022,09-10-2022
536,22764,29.99,09-03-2022,9/15/2022,09-10-2022
528,23297,4.99,09-03-2022,9/15/2022,09-10-2022
536,23297,29.99,09-03-2022,9/15/2022,09-10-2022
480,23297,2.29,09-03-2022,9/15/2022,09-10-2022
478,12147,9.99,09-03-2022,9/15/2022,09-10-2022
477,12147,4.99,09-03-2022,9/15/2022,09-10-2022
222,12147,34.99,09-03-2022,9/15/2022,09-10-2022
474,19877,69.99,09-03-2022,9/15/2022,09-10-2022
478,13268,9.99,09-03-2022,9/15/2022,09-10-2022
477,13268,4.99,09-03-2022,9/15/2022,09-10-2022
214,13268,34.99,09-03-2022,9/15/2022,09-10-2022
473,13268,63.5,09-03-2022,9/15/2022,09-10-2022
477,17454,4.99,09-03-2022,9/15/2022,09-10-2022
528,18058,4.99,09-03-2022,9/15/2022,09-10-2022
222,18058,34.99,09-03-2022,9/15/2022,09-10-2022
528,15271,4.99,09-03-2022,9/15/2022,09-10-2022
217,15271,34.99,09-03-2022,9/15/2022,09-10-2022
476,14540,69.99,09-03-2022,9/15/2022,09-10-2022
237,14540,49.99,09-03-2022,9/15/2022,09-10-2022
485,18875,21.98,09-03-2022,9/15/2022,09-10-2022
488,18875,53.99,09-03-2022,9/15/2022,09-10-2022
540,12606,32.6,09-03-2022,9/15/2022,09-10-2022
529,12606,3.99,09-03-2022,9/15/2022,09-10-2022
480,12606,2.29,09-03-2022,9/15/2022,09-10-2022
539,17995,24.99,09-03-2022,9/15/2022,09-10-2022
480,17995,2.29,09-03-2022,9/15/2022,09-10-2022
528,12490,4.99,09-03-2022,9/15/2022,09-10-2022
536,12490,29.99,09-03-2022,9/15/2022,09-10-2022
214,12490,34.99,09-03-2022,9/15/2022,09-10-2022
538,27003,21.49,09-03-2022,9/15/2022,09-10-2022
530,24082,4.99,09-03-2022,9/15/2022,09-10-2022
222,24082,34.99,09-03-2022,9/15/2022,09-10-2022
530,16602,4.99,09-03-2022,9/15/2022,09-10-2022
480,16602,2.29,09-03-2022,9/15/2022,09-10-2022
478,12555,9.99,09-03-2022,9/15/2022,09-10-2022
477,12555,4.99,09-03-2022,9/15/2022,09-10-2022
488,12555,53.99,09-03-2022,9/15/2022,09-10-2022
597,19838,539.99,09-03-2022,9/15/2022,09-10-2022
535,19838,24.99,09-03-2022,9/15/2022,09-10-2022
528,19838,4.99,09-03-2022,9/15/2022,09-10-2022
214,19838,34.99,09-03-2022,9/15/2022,09-10-2022
588,14756,769.49,09-03-2022,9/15/2022,09-10-2022
474,14756,69.99,09-03-2022,9/15/2022,09-10-2022
231,14756,49.99,09-03-2022,9/15/2022,09-10-2022
583,15043,1700.99,09-03-2022,9/15/2022,09-10-2022
463,15043,24.49,09-03-2022,9/15/2022,09-10-2022
237,15043,49.99,09-03-2022,9/15/2022,09-10-2022
606,24242,539.99,09-03-2022,9/15/2022,09-10-2022
214,24242,34.99,09-03-2022,9/15/2022,09-10-2022
376,21404,2443.35,09-03-2022,9/15/2022,09-10-2022
463,21404,24.49,09-03-2022,9/15/2022,09-10-2022
217,21404,34.99,09-03-2022,9/15/2022,09-10-2022
380,21216,2443.35,09-03-2022,9/15/2022,09-10-2022
479,21216,8.99,09-03-2022,9/15/2022,09-10-2022
477,21216,4.99,09-03-2022,9/15/2022,09-10-2022
217,21216,34.99,09-03-2022,9/15/2022,09-10-2022
355,14264,2319.99,09-03-2022,9/15/2022,09-10-2022
528,14264,4.99,09-03-2022,9/15/2022,09-10-2022
537,14264,35,09-03-2022,9/15/2022,09-10-2022
222,14264,34.99,09-03-2022,9/15/2022,09-10-2022
357,14286,2319.99,09-03-2022,9/15/2022,09-10-2022
487,14286,54.99,09-03-2022,9/15/2022,09-10-2022
561,13909,2384.07,09-03-2022,9/15/2022,09-10-2022
222,13909,34.99,09-03-2022,9/15/2022,09-10-2022
606,23170,539.99,09-03-2022,9/15/2022,09-10-2022
214,23170,34.99,09-03-2022,9/15/2022,09-10-2022
605,23174,539.99,09-03-2022,9/15/2022,09-10-2022
477,23174,4.99,09-03-2022,9/15/2022,09-10-2022
479,23174,8.99,09-03-2022,9/15/2022,09-10-2022
581,17388,1700.99,09-03-2022,9/15/2022,09-10-2022
225,17388,8.99,09-03-2022,9/15/2022,09-10-2022
489,17388,53.99,09-03-2022,9/15/2022,09-10-2022
605,24049,539.99,09-03-2022,9/15/2022,09-10-2022
222,24049,34.99,09-03-2022,9/15/2022,09-10-2022
606,26979,539.99,09-03-2022,9/15/2022,09-10-2022
479,26979,8.99,09-03-2022,9/15/2022,09-10-2022
477,26979,4.99,09-03-2022,9/15/2022,09-10-2022
214,26979,34.99,09-03-2022,9/15/2022,09-10-2022
606,24059,539.99,09-03-2022,9/15/2022,09-10-2022
225,24059,8.99,09-03-2022,9/15/2022,09-10-2022
222,24059,34.99,09-03-2022,9/15/2022,09-10-2022
565,29453,742.35,09-03-2022,9/15/2022,09-10-2022
357,13693,2319.99,09-04-2022,9/16/2022,09-11-2022
357,12500,2319.99,09-04-2022,9/16/2022,09-11-2022
537,12500,35,09-04-2022,9/16/2022,09-11-2022
528,12500,4.99,09-04-2022,9/16/2022,09-11-2022
217,12500,34.99,09-04-2022,9/16/2022,09-11-2022
225,12500,8.99,09-04-2022,9/16/2022,09-11-2022
484,12150,7.95,09-04-2022,9/16/2022,09-11-2022
528,14057,4.99,09-04-2022,9/16/2022,09-11-2022
535,14057,24.99,09-04-2022,9/16/2022,09-11-2022
222,14057,34.99,09-04-2022,9/16/2022,09-11-2022
485,17331,21.98,09-04-2022,9/16/2022,09-11-2022
478,17331,9.99,09-04-2022,9/16/2022,09-11-2022
361,13777,2294.99,09-04-2022,9/16/2022,09-11-2022
478,13777,9.99,09-04-2022,9/16/2022,09-11-2022
477,13777,4.99,09-04-2022,9/16/2022,09-11-2022
217,13777,34.99,09-04-2022,9/16/2022,09-11-2022
376,25774,2443.35,09-04-2022,9/16/2022,09-11-2022
217,25774,34.99,09-04-2022,9/16/2022,09-11-2022
234,25774,49.99,09-04-2022,9/16/2022,09-11-2022
225,25774,8.99,09-04-2022,9/16/2022,09-11-2022
538,28228,21.49,09-04-2022,9/16/2022,09-11-2022
530,11330,4.99,09-04-2022,9/16/2022,09-11-2022
465,11330,24.49,09-04-2022,9/16/2022,09-11-2022
541,11330,28.99,09-04-2022,9/16/2022,09-11-2022
538,27394,21.49,09-04-2022,9/16/2022,09-11-2022
225,27394,8.99,09-04-2022,9/16/2022,09-11-2022
535,26502,24.99,09-04-2022,9/16/2022,09-11-2022
480,26502,2.29,09-04-2022,9/16/2022,09-11-2022
536,23685,29.99,09-04-2022,9/16/2022,09-11-2022
540,25158,32.6,09-04-2022,9/16/2022,09-11-2022
529,25158,3.99,09-04-2022,9/16/2022,09-11-2022
214,25158,34.99,09-04-2022,9/16/2022,09-11-2022
478,12944,9.99,09-04-2022,9/16/2022,09-11-2022
477,12944,4.99,09-04-2022,9/16/2022,09-11-2022
491,12944,53.99,09-04-2022,9/16/2022,09-11-2022
225,12944,8.99,09-04-2022,9/16/2022,09-11-2022
477,21800,4.99,09-04-2022,9/16/2022,09-11-2022
478,21800,9.99,09-04-2022,9/16/2022,09-11-2022
234,21800,49.99,09-04-2022,9/16/2022,09-11-2022
477,14611,4.99,09-04-2022,9/16/2022,09-11-2022
478,14611,9.99,09-04-2022,9/16/2022,09-11-2022
491,14611,53.99,09-04-2022,9/16/2022,09-11-2022
478,20388,9.99,09-04-2022,9/16/2022,09-11-2022
474,19007,69.99,09-04-2022,9/16/2022,09-11-2022
476,11677,69.99,09-04-2022,9/16/2022,09-11-2022
231,11677,49.99,09-04-2022,9/16/2022,09-11-2022
476,20019,69.99,09-04-2022,9/16/2022,09-11-2022
225,20019,8.99,09-04-2022,9/16/2022,09-11-2022
234,20019,49.99,09-04-2022,9/16/2022,09-11-2022
477,17692,4.99,09-04-2022,9/16/2022,09-11-2022
225,17692,8.99,09-04-2022,9/16/2022,09-11-2022
477,11176,4.99,09-04-2022,9/16/2022,09-11-2022
222,11176,34.99,09-04-2022,9/16/2022,09-11-2022
528,17341,4.99,09-04-2022,9/16/2022,09-11-2022
481,17341,8.99,09-04-2022,9/16/2022,09-11-2022
485,17341,21.98,09-04-2022,9/16/2022,09-11-2022
528,15896,4.99,09-04-2022,9/16/2022,09-11-2022
480,15896,2.29,09-04-2022,9/16/2022,09-11-2022
485,15249,21.98,09-04-2022,9/16/2022,09-11-2022
465,15249,24.49,09-04-2022,9/16/2022,09-11-2022
485,20547,21.98,09-04-2022,9/16/2022,09-11-2022
214,20547,34.99,09-04-2022,9/16/2022,09-11-2022
485,13943,21.98,09-04-2022,9/16/2022,09-11-2022
478,13943,9.99,09-04-2022,9/16/2022,09-11-2022
477,13943,4.99,09-04-2022,9/16/2022,09-11-2022
537,14992,35,09-04-2022,9/16/2022,09-11-2022
222,14992,34.99,09-04-2022,9/16/2022,09-11-2022
539,17108,24.99,09-04-2022,9/16/2022,09-11-2022
539,19279,24.99,09-04-2022,9/16/2022,09-11-2022
529,19279,3.99,09-04-2022,9/16/2022,09-11-2022
222,19279,34.99,09-04-2022,9/16/2022,09-11-2022
477,25784,4.99,09-04-2022,9/16/2022,09-11-2022
528,20937,4.99,09-04-2022,9/16/2022,09-11-2022
536,20937,29.99,09-04-2022,9/16/2022,09-11-2022
214,20937,34.99,09-04-2022,9/16/2022,09-11-2022
237,20937,49.99,09-04-2022,9/16/2022,09-11-2022
541,14533,28.99,09-04-2022,9/16/2022,09-11-2022
530,14533,4.99,09-04-2022,9/16/2022,09-11-2022
214,14533,34.99,09-04-2022,9/16/2022,09-11-2022
529,19481,3.99,09-04-2022,9/16/2022,09-11-2022
529,19487,3.99,09-04-2022,9/16/2022,09-11-2022
480,19487,2.29,09-04-2022,9/16/2022,09-11-2022
530,16256,4.99,09-04-2022,9/16/2022,09-11-2022
528,13199,4.99,09-04-2022,9/16/2022,09-11-2022
537,13199,35,09-04-2022,9/16/2022,09-11-2022
480,13199,2.29,09-04-2022,9/16/2022,09-11-2022
537,11863,35,09-04-2022,9/16/2022,09-11-2022
528,11863,4.99,09-04-2022,9/16/2022,09-11-2022
478,12625,9.99,09-04-2022,9/16/2022,09-11-2022
477,12625,4.99,09-04-2022,9/16/2022,09-11-2022
217,12625,34.99,09-04-2022,9/16/2022,09-11-2022
231,12625,49.99,09-04-2022,9/16/2022,09-11-2022
485,18065,21.98,09-04-2022,9/16/2022,09-11-2022
472,18065,63.5,09-04-2022,9/16/2022,09-11-2022
234,12458,49.99,09-04-2022,9/16/2022,09-11-2022
589,14740,769.49,09-04-2022,9/16/2022,09-11-2022
477,14740,4.99,09-04-2022,9/16/2022,09-11-2022
478,14740,9.99,09-04-2022,9/16/2022,09-11-2022
231,14740,49.99,09-04-2022,9/16/2022,09-11-2022
361,13241,2294.99,09-04-2022,9/16/2022,09-11-2022
485,13241,21.98,09-04-2022,9/16/2022,09-11-2022
481,13241,8.99,09-04-2022,9/16/2022,09-11-2022
355,17037,2319.99,09-04-2022,9/16/2022,09-11-2022
478,17037,9.99,09-04-2022,9/16/2022,09-11-2022
477,17037,4.99,09-04-2022,9/16/2022,09-11-2022
353,15991,2319.99,09-04-2022,9/16/2022,09-11-2022
485,15991,21.98,09-04-2022,9/16/2022,09-11-2022
480,15991,2.29,09-04-2022,9/16/2022,09-11-2022
560,12612,1214.85,09-04-2022,9/16/2022,09-11-2022
489,12612,53.99,09-04-2022,9/16/2022,09-11-2022
581,21222,1700.99,09-04-2022,9/16/2022,09-11-2022
488,21222,53.99,09-04-2022,9/16/2022,09-11-2022
382,26161,1120.49,09-04-2022,9/16/2022,09-11-2022
604,24167,539.99,09-04-2022,9/16/2022,09-11-2022
604,24172,539.99,09-04-2022,9/16/2022,09-11-2022
479,24172,8.99,09-04-2022,9/16/2022,09-11-2022
477,24172,4.99,09-04-2022,9/16/2022,09-11-2022
584,24178,539.99,09-04-2022,9/16/2022,09-11-2022
222,24178,34.99,09-04-2022,9/16/2022,09-11-2022
489,24178,53.99,09-04-2022,9/16/2022,09-11-2022
378,21218,2443.35,09-04-2022,9/16/2022,09-11-2022
529,21218,3.99,09-04-2022,9/16/2022,09-11-2022
540,21218,32.6,09-04-2022,9/16/2022,09-11-2022
378,21214,2443.35,09-04-2022,9/16/2022,09-11-2022
217,21214,34.99,09-04-2022,9/16/2022,09-11-2022
599,16163,539.99,09-04-2022,9/16/2022,09-11-2022
528,16163,4.99,09-04-2022,9/16/2022,09-11-2022
535,16163,24.99,09-04-2022,9/16/2022,09-11-2022
575,27093,2384.07,09-04-2022,9/16/2022,09-11-2022
